NAME,TICKER
Ruchira Papers Limited,RUCHIRA.NS
Rupa & Company Limited,RUPA.NS
Rushil Decor Limited,RUSHIL.NS
Keystone Realtors Limited,RUSTOMJEE.NS
Ravinder Heights Limited,RVHL.NS
Rail Vikas Nigam Limited,RVNL.NS
Revathi Equipment India Limited,RVTH.NS
S&S Power Switchgears Limited,S&SPOWER.NS
Sab Events & Governance Now Media Limited,SABEVENTS.NS
Sri Adhikari Brothers Television Network Limited,SABTNL.NS
Sadbhav Engineering Limited,SADBHAV.NS
Sadbhav Infrastructure Project Limited,SADBHIN.NS
Sadhana Nitrochem Limited,SADHNANIQ.NS
Safari Industries (India) Limited,SAFARI.NS
Sagardeep Alloys Limited,SAGARDEEP.NS
Sagar Cements Limited,SAGCEM.NS
Sagility India Limited,SAGILITY.NS
Sah Polymers Limited,SAH.NS
Sahyadri Industries Limited,SAHYADRI.NS
Steel Authority of India Limited,SAIL.NS
Sai Life Sciences Limited,SAILIFE.NS
Sakar Healthcare Limited,SAKAR.NS
Sakthi Sugars Limited,SAKHTISUG.NS
Saksoft Limited,SAKSOFT.NS
Sakuma Exports Limited,SAKUMA.NS
Salasar Techno Engineering Limited,SALASAR.NS
Salona Cotspin Limited,SALONA.NS
S.A.L. Steel Limited,SALSTEEL.NS
Salzer Electronics Limited,SALZERELEC.NS
Sambhaav Media Limited,SAMBHAAV.NS
Sambhv Steel Tubes Limited,SAMBHV.NS
Samhi Hotels Limited,SAMHI.NS
Sammaan Capital Limited,SAMMAANCAP.NS
Sampann Utpadan India Limited,SAMPANN.NS
Sanathan Textiles Limited,SANATHAN.NS
The Sandesh Limited,SANDESH.NS
Sandhar Technologies Limited,SANDHAR.NS
Sandur Manganese & Iron Ores Limited,SANDUMA.NS
Sangam (India) Limited,SANGAMIND.NS
Sanghi Industries Limited,SANGHIIND.NS
Sanghvi Movers Limited,SANGHVIMOV.NS
Sanginita Chemicals Limited,SANGINITA.NS
Sanofi India Limited,SANOFI.NS
Sanofi Consumer Healthcare India Limited,SANOFICONR.NS
Sansera Engineering Limited,SANSERA.NS
Sanstar Limited,SANSTAR.NS
Sanwaria Consumer Limited,SANWARIA.NS
Sapphire Foods India Limited,SAPPHIRE.NS
Sarda Energy & Minerals Limited,SARDAEN.NS
Saregama India Limited,SAREGAMA.NS
Sarla Performance Fibers Limited,SARLAPOLY.NS
Sarveshwar Foods Limited,SARVESHWAR.NS
Sasken Technologies Limited,SASKEN.NS
Sastasundar Ventures Limited,SASTASUNDR.NS
Satia Industries Limited,SATIA.NS
Satin Creditcare Network Limited,SATIN.NS
Saurashtra Cement Limited,SAURASHCEM.NS
SBC Exports Limited,SBC.NS
Shivalik Bimetal Controls Limited,SBCL.NS
SBFC Finance Limited,SBFC.NS
Suratwwala Business Group Limited,SBGLP.NS
SBI Cards and Payment Services Limited,SBICARD.NS
SBI Life Insurance Company Limited,SBILIFE.NS
State Bank of India,SBIN.NS
Schaeffler India Limited,SCHAEFFLER.NS
S Chand And Company Limited,SCHAND.NS
Schneider Electric Infrastructure Limited,SCHNEIDER.NS
Shipping Corporation Of India Limited,SCI.NS
Shipping Corporation of India Land and Assets Limited,SCILAL.NS
Scoda Tubes Limited,SCODATUBES.NS
Sheetal Cool Products Limited,SCPL.NS
Som Distilleries & Breweries Limited,SDBL.NS
Seamec Limited,SEAMECLTD.NS
SecMark Consultancy Limited,SECMARK.NS
SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD.NS
Sejal Glass Limited,SEJALLTD.NS
Selan Exploration Technology Limited,SELAN.NS
SEL Manufacturing Company Limited,SELMC.NS
Semac Construction Limited,SEMAC.NS
Senco Gold Limited,SENCO.NS
Senores Pharmaceuticals Limited,SENORES.NS
SEPC Limited,SEPC.NS
Sequent Scientific Limited,SEQUENT.NS
Servotech Renewable Power System Limited,SERVOTECH.NS
Seshasayee Paper and Boards Limited,SESHAPAPER.NS
Setco Automotive Limited,SETCO.NS
Setubandhan Infrastructure Limited,SETUINFRA.NS
Sheela Foam Limited,SFL.NS
Synergy Green Industries Limited,SGIL.NS
STL Global Limited,SGL.NS
Standard Glass Lining Technology Limited,SGLTL.NS
Shah Metacorp Limited,SHAH.NS
Shah Alloys Limited,SHAHALLOYS.NS
Shaily Engineering Plastics Limited,SHAILY.NS
Shakti Pumps (India) Limited,SHAKTIPUMP.NS
Shalby Limited,SHALBY.NS
Shalimar Paints Limited,SHALPAINTS.NS
Shankara Building Products Limited,SHANKARA.NS
Shanti Overseas (India) Limited,SHANTI.NS
Shanthi Gears Limited,SHANTIGEAR.NS
Sharda Cropchem Limited,SHARDACROP.NS
Sharda Motor Industries Limited,SHARDAMOTR.NS
Share India Securities Limited,SHAREINDIA.NS
Shekhawati Industries Limited,SHEKHAWATI.NS
Shemaroo Entertainment Limited,SHEMAROO.NS
Shilpa Medicare Limited,SHILPAMED.NS
Shivalik Rasayan Limited,SHIVALIK.NS
Shivam Autotech Limited,SHIVAMAUTO.NS
Shiva Mills Limited,SHIVAMILLS.NS
Shiva Texyarn Limited,SHIVATEX.NS
S H Kelkar and Company Limited,SHK.NS
Shoppers Stop Limited,SHOPERSTOP.NS
Shradha Infraprojects Limited,SHRADHA.NS
Shree Digvijay Cement Co.Ltd,SHREDIGCEM.NS
SHREE CEMENT LIMITED,SHREECEM.NS
Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK.NS
Shree Rama Multi-Tech Limited,SHREERAMA.NS
Shrenik Limited,SHRENIK.NS
Shreyans Industries Limited,SHREYANIND.NS
Shriram Pistons & Rings Limited,SHRIPISTON.NS
Shriram Finance Limited,SHRIRAMFIN.NS
Shriram Properties Limited,SHRIRAMPPS.NS
Shyam Century Ferrous Limited,SHYAMCENT.NS
Shyam Metalics and Energy Limited,SHYAMMETL.NS
Shyam Telecom Limited,SHYAMTEL.NS
Sical Logistics Limited,SICALLOG.NS
Siemens Limited,SIEMENS.NS
Sigachi Industries Limited,SIGACHI.NS
Signet Industries Limited,SIGIND.NS
Sigma Solve Limited,SIGMA.NS
Signatureglobal (India) Limited,SIGNATURE.NS
Signpost India Limited,SIGNPOST.NS
Sikko Industries Limited,SIKKO.NS
Standard Industries Limited,SIL.NS
Silgo Retail Limited,SILGO.NS
SIL Investments Limited,SILINV.NS
Silly Monks Entertainment Limited,SILLYMONKS.NS
Silver Touch Technologies Limited,SILVERTUC.NS
Simbhaoli Sugars Limited,SIMBHALS.NS
Simplex Infrastructures Limited,SIMPLEXINF.NS
Sinclairs Hotels Limited,SINCLAIR.NS
Sindhu Trade Links Limited,SINDHUTRAD.NS
Sintercom India Limited,SINTERCOM.NS
Sirca Paints India Limited,SIRCA.NS
SIS LIMITED,SIS.NS
Siti Networks Limited,SITINET.NS
Siyaram Silk Mills Limited,SIYSIL.NS
S.J.S. Enterprises Limited,SJS.NS
SJVN Limited,SJVN.NS
SKF India Limited,SKFINDIA.NS
Skipper Limited,SKIPPER.NS
SKM Egg Products Export (India) Limited,SKMEGGPROD.NS
SKY GOLD AND DIAMONDS LIMITED,SKYGOLD.NS
Smartlink Holdings Limited,SMARTLINK.NS
Smartworks Coworking Spaces Limited,SMARTWORKS.NS
SMC Global Securities Limited,SMCGLOBAL.NS
SML Isuzu Limited,SMLISUZU.NS
Sarthak Metals Limited,SMLT.NS
SMS Lifesciences India Limited,SMSLIFE.NS
SMS Pharmaceuticals Limited,SMSPHARMA.NS
Snowman Logistics Limited,SNOWMAN.NS
Sobha Limited,SOBHA.NS
Softtech Engineers Limited,SOFTTECH.NS
Solara Active Pharma Sciences Limited,SOLARA.NS
Solar Industries India Limited,SOLARINDS.NS
Somany Ceramics Limited,SOMANYCERA.NS
Soma Textiles & Industries Limited,SOMATEX.NS
Somi Conveyor Beltings Limited,SOMICONVEY.NS
Sona BLW Precision Forgings Limited,SONACOMS.NS
SONAM LIMITED,SONAMLTD.NS
Sonata Software Limited,SONATSOFTW.NS
Savita Oil Technologies Limited,SOTL.NS
The South Indian Bank Limited,SOUTHBANK.NS
South West Pinnacle Exploration Limited,SOUTHWEST.NS
S. P. Apparels Limited,SPAL.NS
Spandana Sphoorty Financial Limited,SPANDANA.NS
Sun Pharma Advanced Research Company Limited,SPARC.NS
Spacenet Enterprises India Limited,SPCENET.NS
Speciality Restaurants Limited,SPECIALITY.NS
Spectrum Electrical Industries Limited,SPECTRUM.NS
Spencer's Retail Limited,SPENCERS.NS
Southern Petrochemicals Industries Corporation  Limited,SPIC.NS
SPL Industries Limited,SPLIL.NS
Supreme Petrochem Limited,SPLPETRO.NS
SPML Infra Limited,SPMLINFRA.NS
Sportking India Limited,SPORTKING.NS
Shankar Lal Rampal Dye-Chem Limited,SRD.NS
Sreeleathers Limited,SREEL.NS
SRF Limited,SRF.NS
SRG Housing Finance Limited,SRGHFL.NS
Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD.NS
SRM Contractors Limited,SRM.NS
Saraswati Saree Depot Limited,SSDL.NS
Steel Strips Wheels Limited,SSWL.NS
Stallion India Fluorochemicals Limited,STALLION.NS
Stanley Lifestyles Limited,STANLEY.NS
Strides Pharma Science Limited,STAR.NS
Star Cement Limited,STARCEMENT.NS
Star Health and Allied Insurance Company Limited,STARHEALTH.NS
Star Paper Mills Limited,STARPAPER.NS
Starteck Finance Limited,STARTECK.NS
The State Trading Corporation of India Limited,STCINDIA.NS
Steelcast Limited,STEELCAS.NS
Steel City Securities Limited,STEELCITY.NS
STEEL EXCHANGE INDIA LIMITED,STEELXIND.NS
Stel Holdings Limited,STEL.NS
Sterling Tools Limited,STERTOOLS.NS
Sterlite Technologies Limited,STLTECH.NS
Stove Kraft Limited,STOVEKRAFT.NS
Stylam Industries Limited,STYLAMIND.NS
Baazar Style Retail Limited,STYLEBAAZA.NS
Styrenix Performance Materials Limited,STYRENIX.NS
Subex Limited,SUBEXLTD.NS
Subros Limited,SUBROS.NS
Sudarshan Chemical Industries Limited,SUDARSCHEM.NS
Sukhjit Starch & Chemicals Limited,SUKHJITS.NS
Sula Vineyards Limited,SULA.NS
Sumeet Industries Limited,SUMEETINDS.NS
Sumitomo Chemical India Limited,SUMICHEM.NS
Sumit Woods Limited,SUMIT.NS
Summit Securities Limited,SUMMITSEC.NS
Sundaram Clayton Limited,SUNCLAY.NS
Sundaram Multi Pap Limited,SUNDARAM.NS
Sundaram Finance Limited,SUNDARMFIN.NS
Sundaram Finance Holdings Limited,SUNDARMHLD.NS
Sundaram Brake Linings Limited,SUNDRMBRAK.NS
Sundram Fasteners Limited,SUNDRMFAST.NS
Sundrop Brands Limited,SUNDROP.NS
Sunflag Iron And Steel Company Limited,SUNFLAG.NS
Sun Pharmaceutical Industries Limited,SUNPHARMA.NS
Sunteck Realty Limited,SUNTECK.NS
Sun TV Network Limited,SUNTV.NS
Superhouse Limited,SUPERHOUSE.NS
Super Spinning Mills Limited,SUPERSPIN.NS
Suprajit Engineering Limited,SUPRAJIT.NS
Supreme Holdings & Hospitality (India) Limited,SUPREME.NS
Supreme Industries Limited,SUPREMEIND.NS
Supreme Infrastructure India Limited,SUPREMEINF.NS
Supriya Lifescience Limited,SUPRIYA.NS
Suraj Estate Developers Limited,SURAJEST.NS
Suraj Limited,SURAJLTD.NS
Suraksha Diagnostic Limited,SURAKSHA.NS
Surana Solar Limited,SURANASOL.NS
Surana Telecom and Power Limited,SURANAT&P.NS
Suryalakshmi Cotton Mills Limited,SURYALAXMI.NS
Surya Roshni Limited,SURYAROSNI.NS
Suryoday Small Finance Bank Limited,SURYODAY.NS
Sutlej Textiles and Industries Limited,SUTLEJTEX.NS
Suven Life Sciences Limited,SUVEN.NS
Suvidhaa Infoserve Limited,SUVIDHAA.NS
Suyog Telematics Limited,SUYOG.NS
Suzlon Energy Limited,SUZLON.NS
Shree Vasu Logistics Limited,SVLL.NS
SVP GLOBAL TEXTILES LIMITED,SVPGLOB.NS
Swan Energy Limited,SWANENERGY.NS
Swaraj Engines Limited,SWARAJENG.NS
Swelect Energy Systems Limited,SWELECTES.NS
Swiggy Limited,SWIGGY.NS
Sterling and Wilson Renewable Energy Limited,SWSOLAR.NS
Symphony Limited,SYMPHONY.NS
Syncom Formulations (India) Limited,SYNCOMF.NS
Syngene International Limited,SYNGENE.NS
Syrma SGS Technology Limited,SYRMA.NS
Tainwala Chemical and Plastic (I) Limited,TAINWALCHM.NS
Taj GVK Hotels & Resorts Limited,TAJGVK.NS
Take Solutions Limited,TAKE.NS
Talbros Automotive Components Limited,TALBROAUTO.NS
Tanla Platforms Limited,TANLA.NS
Tara Chand InfraLogistic Solutions Limited,TARACHAND.NS
Tarapur Transformers Limited,TARAPUR.NS
TARC Limited,TARC.NS
Transformers And Rectifiers (India) Limited,TARIL.NS
Tarmat Limited,TARMAT.NS
Tarsons Products Limited,TARSONS.NS
Tasty Bite Eatables Limited,TASTYBITE.NS
Tata Chemicals Limited,TATACHEM.NS
Tata Communications Limited,TATACOMM.NS
TATA CONSUMER PRODUCTS LIMITED,TATACONSUM.NS
Tata Elxsi Limited,TATAELXSI.NS
Tata Investment Corporation Limited,TATAINVEST.NS
Tata Motors Limited,TATAMOTORS.NS
Tata Power Company Limited,TATAPOWER.NS
Tata Steel Limited,TATASTEEL.NS
Tata Technologies Limited,TATATECH.NS
Tatva Chintan Pharma Chem Limited,TATVA.NS
TBO Tek Limited,TBOTEK.NS
Tribhovandas Bhimji Zaveri Limited,TBZ.NS
Transport Corporation of India Limited,TCI.NS
TCI Express Limited,TCIEXP.NS
TCI Finance Limited,TCIFINANCE.NS
TCPL Packaging Limited,TCPLPACK.NS
Tata Consultancy Services Limited,TCS.NS
TD Power Systems Limited,TDPOWERSYS.NS
Teamlease Services Limited,TEAMLEASE.NS
Tech Mahindra Limited,TECHM.NS
Techno Electric & Engineering Company Limited,TECHNOE.NS
TECIL Chemicals and Hydro Power Limited,TECILCHEM.NS
Tega Industries Limited,TEGA.NS
Tejas Networks Limited,TEJASNET.NS
Tembo Global Industries Limited,TEMBO.NS
Tera Software Limited,TERASOFT.NS
Texmaco Infrastructure & Holdings Limited,TEXINFRA.NS
Texmo Pipes and Products Limited,TEXMOPIPES.NS
Texmaco Rail & Engineering Limited,TEXRAIL.NS
Tourism Finance Corporation of India Limited,TFCILTD.NS
Transwarranty Finance Limited,TFL.NS
TGB Banquets And Hotels Limited,TGBHOTELS.NS
Thangamayil Jewellery Limited,THANGAMAYL.NS
The Investment Trust Of India Limited,THEINVEST.NS
Thejo Engineering Limited,THEJO.NS
Schloss Bangalore Limited,THELEELA.NS
Themis Medicare Limited,THEMISMED.NS
Thermax Limited,THERMAX.NS
Thomas Cook  (India)  Limited,THOMASCOOK.NS
Thomas Scott (India) Limited,THOMASCOTT.NS
Thyrocare Technologies Limited,THYROCARE.NS
Tilaknagar Industries Limited,TI.NS
Twamev Construction and Infrastructure Limited,TICL.NS
Technocraft Industries (India) Limited,TIIL.NS
Tube Investments of India Limited,TIINDIA.NS
Tijaria Polypipes Limited,TIJARIA.NS
TIL Limited,TIL.NS
Times Guaranty Limited,TIMESGTY.NS
Time Technoplast Limited,TIMETECHNO.NS
Timken India Limited,TIMKEN.NS
Tinna Rubber and Infrastructure Limited,TINNARUBR.NS
Tips Films Limited,TIPSFILMS.NS
Tips Music Limited,TIPSMUSIC.NS
Thirumalai Chemicals Limited,TIRUMALCHM.NS
Tirupati Forge Limited,TIRUPATIFL.NS
TITAGARH RAIL SYSTEMS LIMITED,TITAGARH.NS
Titan Company Limited,TITAN.NS
Tamilnad Mercantile Bank Limited,TMB.NS
Tamilnadu PetroProducts Limited,TNPETRO.NS
Tamil Nadu Newsprint & Papers Limited,TNPL.NS
Tamilnadu Telecommunication Limited,TNTELE.NS
Tokyo Plast International Limited,TOKYOPLAST.NS
Tolins Tyres Limited,TOLINS.NS
Torrent Pharmaceuticals Limited,TORNTPHARM.NS
Torrent Power Limited,TORNTPOWER.NS
Total Transport Systems Limited,TOTAL.NS
Touchwood Entertainment Limited,TOUCHWOOD.NS
Teamo Productions HQ Limited,TPHQ.NS
TPL Plastech Limited,TPLPLASTEH.NS
Tracxn Technologies Limited,TRACXN.NS
Transrail Lighting Limited,TRANSRAILL.NS
TRANSWORLD SHIPPING LINES LIMITED,TRANSWORLD.NS
Travel Food Services Limited,TRAVELFOOD.NS
Tree House Education & Accessories Limited,TREEHOUSE.NS
TREJHARA SOLUTIONS LIMITED,TREJHARA.NS
Transindia Real Estate Limited,TREL.NS
Trent Limited,TRENT.NS
TRF Limited,TRF.NS
Trident Limited,TRIDENT.NS
Trigyn Technologies Limited,TRIGYN.NS
Triveni Turbine Limited,TRITURBINE.NS
Triveni Engineering & Industries Limited,TRIVENI.NS
TruCap Finance Limited,TRU.NS
TTK Healthcare Limited,TTKHLTCARE.NS
TTK Prestige Limited,TTKPRESTIG.NS
T T Limited,TTL.NS
Tata Teleservices (Maharashtra) Limited,TTML.NS
TVS Electronics Limited,TVSELECT.NS
TVS Holdings Limited,TVSHLTD.NS
TVS Motor Company Limited,TVSMOTOR.NS
TVS Supply Chain Solutions Limited,TVSSCS.NS
TVS Srichakra Limited,TVSSRICHAK.NS
TV Today Network Limited,TVTODAY.NS
TV Vision Limited,TVVISION.NS
United Breweries Limited,UBL.NS
UCAL LIMITED,UCAL.NS
UCO Bank,UCOBANK.NS
Udaipur Cement Works Limited,UDAICEMENT.NS
Updater Services Limited,UDS.NS
UFLEX Limited,UFLEX.NS
UFO Moviez India Limited,UFO.NS
The Ugar Sugar Works Limited,UGARSUGAR.NS
Ugro Capital Limited,UGROCAP.NS
Ujjivan Small Finance Bank Limited,UJJIVANSFB.NS
UltraTech Cement Limited,ULTRACEMCO.NS
Uma Exports Limited,UMAEXPORTS.NS
Usha Martin Education & Solutions Limited,UMESLTD.NS
UMIYA BUILDCON LIMITED,UMIYA-MRO.NS
Unichem Laboratories Limited,UNICHEMLAB.NS
United Drilling Tools Limited,UNIDT.NS
Unicommerce Esolutions Limited,UNIECOM.NS
Uniphos Enterprises Limited,UNIENTER.NS
Uniinfo Telecom Services Limited,UNIINFO.NS
Unimech Aerospace and Manufacturing Limited,UNIMECH.NS
Union Bank of India,UNIONBANK.NS
Uniparts India Limited,UNIPARTS.NS
United Spirits Limited,UNITDSPR.NS
Unitech Limited,UNITECH.NS
United Polyfab Gujarat Limited,UNITEDPOLY.NS
The United Nilgiri Tea Estates Company Limited,UNITEDTEA.NS
Univastu India Limited,UNIVASTU.NS
Universal Cables Limited,UNIVCABLES.NS
Universus Photo Imagings Limited,UNIVPHOTO.NS
UNO Minda Limited,UNOMINDA.NS
UPL Limited,UPL.NS
Uravi Defence and Technology Limited,URAVIDEF.NS
Urja Global Limited,URJA.NS
Usha Martin Limited,USHAMART.NS
Udayshivakumar Infra Limited,USK.NS
UTI Asset Management Company Limited,UTIAMC.NS
Utkarsh Small Finance Bank Limited,UTKARSHBNK.NS
Uttam Sugar Mills Limited,UTTAMSUGAR.NS
U. Y. Fincorp Limited,UYFINCORP.NS
V2 Retail Limited,V2RETAIL.NS
Vadilal Industries Limited,VADILALIND.NS
Vaibhav Global Limited,VAIBHAVGBL.NS
Vaishali Pharma Limited,VAISHALI.NS
Vakrangee Limited,VAKRANGEE.NS
Valiant Laboratories Ltd-RE,VALIANT-RE.NS
Valiant Laboratories Limited,VALIANTLAB.NS
Valiant Organics Limited,VALIANTORG.NS
Vardhman Acrylics Limited,VARDHACRLC.NS
Vardhman Polytex Limited,VARDMNPOLY.NS
Varroc Engineering Limited,VARROC.NS
Vascon Engineers Limited,VASCONEQ.NS
Vaswani Industries Limited,VASWANI.NS
Varun Beverages Limited,VBL.NS
Vaxtex Cotfab Limited,VCL.NS
Vedanta Limited,VEDL.NS
Veedol Corporation Limited,VEEDOL.NS
Venky's (India) Limited,VENKEYS.NS
Ventive Hospitality Limited,VENTIVE.NS
Venus Pipes & Tubes Limited,VENUSPIPES.NS
Venus Remedies Limited,VENUSREM.NS
Veranda Learning Solutions Limited,VERANDA.NS
Vertoz Limited,VERTOZ.NS
Vesuvius India Limited,VESUVIUS.NS
Veto Switchgears And Cables Limited,VETO.NS
V-Guard Industries Limited,VGUARD.NS
Vardhman Holdings Limited,VHL.NS
Viceroy Hotels Limited,VHLTD.NS
Vidhi Specialty Food Ingredients Limited,VIDHIING.NS
Vijaya Diagnostic Centre Limited,VIJAYA.NS
Viji Finance Limited,VIJIFIN.NS
Vikas EcoTech Limited,VIKASECO.NS
Vikas Lifecare Limited,VIKASLIFE.NS
Vimta Labs Limited,VIMTALABS.NS
Vinati Organics Limited,VINATIORGA.NS
Vintage Coffee And Beverages Limited,VINCOFE.NS
Vindhya Telelinks Limited,VINDHYATEL.NS
Vineet Laboratories Limited,VINEETLAB.NS
Vinny Overseas Limited,VINNY.NS
Vinyl Chemicals (India) Limited,VINYLINDIA.NS
VIP Clothing Limited,VIPCLOTHNG.NS
VIP Industries Limited,VIPIND.NS
Vipul Limited,VIPULLTD.NS
Virinchi Limited,VIRINCHI.NS
Visaka Industries Limited,VISAKAIND.NS
Visa Steel Limited,VISASTEEL.NS
Vishnu Chemicals Limited,VISHNU.NS
Vishwaraj Sugar Industries Limited,VISHWARAJ.NS
Visagar Polytex Limited,VIVIDHA.NS
VL E-Governance & IT Solutions Limited,VLEGOV.NS
VLS Finance Limited,VLSFINANCE.NS
V-Mart Retail Limited,VMART.NS
Vishal Mega Mart Limited,VMM.NS
Voltamp Transformers Limited,VOLTAMP.NS
Voltas Limited,VOLTAS.NS
Vishnu Prakash R Punglia Limited,VPRPL.NS
Vraj Iron and Steel Limited,VRAJ.NS
VRL Logistics Limited,VRLLOG.NS
Vardhman Special Steels Limited,VSSL.NS
VST Industries Limited,VSTIND.NS
Vibhor Steel Tubes Limited,VSTL.NS
V.S.T Tillers Tractors Limited,VSTTILLERS.NS
Vardhman Textiles Limited,VTL.NS
Waaree Energies Limited,WAAREEENER.NS
Waaree Renewable Technologies Limited,WAAREERTL.NS
VA Tech Wabag Limited,WABAG.NS
Walchandnagar Industries Limited,WALCHANNAG.NS
Wanbury Limited,WANBURY.NS
Western Carriers (India) Limited,WCIL.NS
Wealth First Portfolio Managers Limited,WEALTH.NS
Websol Energy System Limited,WEBELSOLAR.NS
Weizmann Limited,WEIZMANIND.NS
Wonder Electricals Limited,WEL.NS
Welspun Corp Limited,WELCORP.NS
Welspun Enterprises Limited,WELENT.NS
Welspun Investments and Commercials Limited,WELINV.NS
Welspun Living Limited,WELSPUNLIV.NS
Wendt (India) Limited,WENDT.NS
WESTLIFE FOODWORLD LIMITED,WESTLIFE.NS
WE WIN LIMITED,WEWIN.NS
Wheels India Limited,WHEELS.NS
Whirlpool of India Limited,WHIRLPOOL.NS
Williamson Magor & Company Limited,WILLAMAGOR.NS
Windlas Biotech Limited,WINDLAS.NS
Windsor Machines Limited,WINDMACHIN.NS
Winsome Yarns Limited,WINSOME.NS
The Western India Plywoods Limited,WIPL.NS
Wipro Limited,WIPRO.NS
Wockhardt Limited,WOCKPHARMA.NS
Wonderla Holidays Limited,WONDERLA.NS
Worth Peripherals Limited,WORTH.NS
W S Industries (I) Limited,WSI.NS
West Coast Paper Mills Limited,WSTCSTPAPR.NS
Xchanging Solutions Limited,XCHANGING.NS
Xelpmoc Design And Tech Limited,XELPMOC.NS
Xpro India Limited,XPROINDIA.NS
Xtglobal Infotech Limited,XTGLOBAL.NS
Yaari Digital Integrated Services Limited,YAARI.NS
Yasho Industries Limited,YASHO.NS
Yatharth Hospital & Trauma Care Services Limited,YATHARTH.NS
Yatra Online Limited,YATRA.NS
Yes Bank Limited,YESBANK.NS
Yuken India Limited,YUKEN.NS
Zaggle Prepaid Ocean Services Limited,ZAGGLE.NS
Zee Entertainment Enterprises Limited,ZEEL.NS
Zee Learn Limited,ZEELEARN.NS
Zee Media Corporation Limited,ZEEMEDIA.NS
Zenith Exports Limited,ZENITHEXPO.NS
Zenith Steel Pipes & Industries Limited,ZENITHSTL.NS
Zensar Technologies Limited,ZENSARTECH.NS
Zen Technologies Limited,ZENTEC.NS
ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA.NS
Zim Laboratories Limited,ZIMLAB.NS
Zodiac Energy Limited,ZODIAC.NS
Zodiac Clothing Company Limited,ZODIACLOTH.NS
Zota Health Care LImited,ZOTA.NS
Zuari Agro Chemicals Limited,ZUARI.NS
ZUARI INDUSTRIES LIMITED,ZUARIIND.NS
Zydus Lifesciences Limited,ZYDUSLIFE.NS
Zydus Wellness Limited,ZYDUSWELL.NS
